QueryTaxID,TaxID,Rank,ScientificName
45240,2732415,phylum,Cossaviricota
45240,2732421,class,Papovaviricetes
45240,2732533,order,Zurhausenvirales
45240,151340,family,Papillomaviridae
45240,2169595,subfamily,Firstpapillomavirinae
45240,333750,genus,Alphapapillomavirus
45240,337042,species,Alphapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
453460,453460,serotype,Bos taurus papillomavirus 9
453460,10239,superkingdom,Viruses
453460,2731342,clade,Monodnaviria
453460,2732092,kingdom,Shotokuvirae
453460,2732415,phylum,Cossaviricota
453460,2732421,class,Papovaviricetes
453460,2732533,order,Zurhausenvirales
453460,151340,family,Papillomaviridae
453460,2169595,subfamily,Firstpapillomavirinae
453460,333921,genus,Xipapillomavirus
453460,10561,species,Xipapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
453461,453461,serotype,Bos taurus papillomavirus 10
453461,10239,superkingdom,Viruses
453461,2731342,clade,Monodnaviria
453461,2732092,kingdom,Shotokuvirae
453461,2732415,phylum,Cossaviricota
453461,2732421,class,Papovaviricetes
453461,2732533,order,Zurhausenvirales
453461,151340,family,Papillomaviridae
453461,2169595,subfamily,Firstpapillomavirinae
453461,333921,genus,Xipapillomavirus
453461,10561,species,Xipapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
461322,461322,serotype,Ursus maritimus papillomavirus 1
461322,10239,superkingdom,Viruses
461322,2731342,clade,Monodnaviria
461322,2732092,kingdom,Shotokuvirae
461322,2732415,phylum,Cossaviricota
461322,2732421,class,Papovaviricetes
461322,2732533,order,Zurhausenvirales
461322,151340,family,Papillomaviridae
461322,2169595,subfamily,Firstpapillomavirinae
461322,936061,genus,Omegapapillomavirus
461322,1177763,species,Omegapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
464935,464935,serotype,Rhesus papillomavirus 1b
464935,10239,superkingdom,Viruses
464935,2731342,clade,Monodnaviria
464935,2732092,kingdom,Shotokuvirae
464935,2732415,phylum,Cossaviricota
464935,2732421,class,Papovaviricetes
464935,2732533,order,Zurhausenvirales
464935,151340,family,Papillomaviridae
464935,2169595,subfamily,Firstpapillomavirinae
464935,333750,genus,Alphapapillomavirus
464935,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
464936,464936,serotype,Macaca fascicularis papillomavirus 3b
464936,10239,superkingdom,Viruses
464936,2731342,clade,Monodnaviria
464936,2732092,kingdom,Shotokuvirae
464936,2732415,phylum,Cossaviricota
464936,2732421,class,Papovaviricetes
464936,2732533,order,Zurhausenvirales
464936,151340,family,Papillomaviridae
464936,2169595,subfamily,Firstpapillomavirinae
464936,333750,genus,Alphapapillomavirus
464936,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
464980,464980,serotype,Canis familiaris papillomavirus 4
464980,10239,superkingdom,Viruses
464980,2731342,clade,Monodnaviria
464980,2732092,kingdom,Shotokuvirae
464980,2732415,phylum,Cossaviricota
464980,2732421,class,Papovaviricetes
464980,2732533,order,Zurhausenvirales
464980,151340,family,Papillomaviridae
464980,2169595,subfamily,Firstpapillomavirinae
464980,934800,genus,Chipapillomavirus
464980,1177759,species,Chipapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
470213,470213,no rank,unclassified Deltapapillomavirus
470213,10239,superkingdom,Viruses
470213,2731342,clade,Monodnaviria
470213,2732092,kingdom,Shotokuvirae
470213,2732415,phylum,Cossaviricota
470213,2732421,class,Papovaviricetes
470213,2732533,order,Zurhausenvirales
470213,151340,family,Papillomaviridae
470213,2169595,subfamily,Firstpapillomavirinae
470213,325454,genus,Deltapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
470214,470214,serotype,Capreolus capreolus papillomavirus 1
470214,10239,superkingdom,Viruses
470214,2731342,clade,Monodnaviria
470214,2732092,kingdom,Shotokuvirae
470214,2732415,phylum,Cossaviricota
470214,2732421,class,Papovaviricetes
470214,2732533,order,Zurhausenvirales
470214,151340,family,Papillomaviridae
470214,2169595,subfamily,Firstpapillomavirinae
470214,325454,genus,Deltapapillomavirus
470214,1175853,species,Deltapapillomavirus 5
QueryTaxID,TaxID,Rank,ScientificName
471181,471181,serotype,Macaca fascicularis papillomavirus 3
471181,10239,superkingdom,Viruses
471181,2731342,clade,Monodnaviria
471181,2732092,kingdom,Shotokuvirae
471181,2732415,phylum,Cossaviricota
471181,2732421,class,Papovaviricetes
471181,2732533,order,Zurhausenvirales
471181,151340,family,Papillomaviridae
471181,2169595,subfamily,Firstpapillomavirinae
471181,333750,genus,Alphapapillomavirus
471181,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471182,471182,serotype,Macaca fascicularis papillomavirus 4
471182,10239,superkingdom,Viruses
471182,2731342,clade,Monodnaviria
471182,2732092,kingdom,Shotokuvirae
471182,2732415,phylum,Cossaviricota
471182,2732421,class,Papovaviricetes
471182,2732533,order,Zurhausenvirales
471182,151340,family,Papillomaviridae
471182,2169595,subfamily,Firstpapillomavirinae
471182,333750,genus,Alphapapillomavirus
471182,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471183,471183,serotype,Macaca fascicularis papillomavirus 5
471183,10239,superkingdom,Viruses
471183,2731342,clade,Monodnaviria
471183,2732092,kingdom,Shotokuvirae
471183,2732415,phylum,Cossaviricota
471183,2732421,class,Papovaviricetes
471183,2732533,order,Zurhausenvirales
471183,151340,family,Papillomaviridae
471183,2169595,subfamily,Firstpapillomavirinae
471183,333750,genus,Alphapapillomavirus
471183,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471184,471184,serotype,Macaca fascicularis papillomavirus 6
471184,10239,superkingdom,Viruses
471184,2731342,clade,Monodnaviria
471184,2732092,kingdom,Shotokuvirae
471184,2732415,phylum,Cossaviricota
471184,2732421,class,Papovaviricetes
471184,2732533,order,Zurhausenvirales
471184,151340,family,Papillomaviridae
471184,2169595,subfamily,Firstpapillomavirinae
471184,333750,genus,Alphapapillomavirus
471184,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471185,471185,serotype,Macaca fascicularis papillomavirus 7
471185,10239,superkingdom,Viruses
471185,2731342,clade,Monodnaviria
471185,2732092,kingdom,Shotokuvirae
471185,2732415,phylum,Cossaviricota
471185,2732421,class,Papovaviricetes
471185,2732533,order,Zurhausenvirales
471185,151340,family,Papillomaviridae
471185,2169595,subfamily,Firstpapillomavirinae
471185,333750,genus,Alphapapillomavirus
471185,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471186,471186,serotype,Macaca fascicularis papillomavirus 8
471186,10239,superkingdom,Viruses
471186,2731342,clade,Monodnaviria
471186,2732092,kingdom,Shotokuvirae
471186,2732415,phylum,Cossaviricota
471186,2732421,class,Papovaviricetes
471186,2732533,order,Zurhausenvirales
471186,151340,family,Papillomaviridae
471186,2169595,subfamily,Firstpapillomavirinae
471186,333750,genus,Alphapapillomavirus
471186,10570,species,Alphapapillomavirus 12
QueryTaxID,TaxID,Rank,ScientificName
471358,471358,no rank,Human papillomavirus type 57c
471358,10239,superkingdom,Viruses
471358,2731342,clade,Monodnaviria
471358,2732092,kingdom,Shotokuvirae
471358,2732415,phylum,Cossaviricota
471358,2732421,class,Papovaviricetes
471358,2732533,order,Zurhausenvirales
471358,151340,family,Papillomaviridae
471358,2169595,subfamily,Firstpapillomavirinae
471358,333750,genus,Alphapapillomavirus
471358,337043,species,Alphapapillomavirus 4
471358,333753,serotype,human papillomavirus 57
QueryTaxID,TaxID,Rank,ScientificName
475861,475861,genus,Nupapillomavirus
475861,10239,superkingdom,Viruses
475861,2731342,clade,Monodnaviria
475861,2732092,kingdom,Shotokuvirae
475861,2732415,phylum,Cossaviricota
475861,2732421,class,Papovaviricetes
475861,2732533,order,Zurhausenvirales
475861,151340,family,Papillomaviridae
475861,2169595,subfamily,Firstpapillomavirinae
QueryTaxID,TaxID,Rank,ScientificName
479058,479058,species,Bandicoot papillomatosis carcinomatosis virus type 1
479058,10239,superkingdom,Viruses
479058,2731342,clade,Monodnaviria
479058,2732092,kingdom,Shotokuvirae
479058,2732415,phylum,Cossaviricota
479058,2732421,class,Papovaviricetes
479058,2732533,order,Zurhausenvirales
479058,151340,family,Papillomaviridae
479058,333774,no rank,unclassified Papillomaviridae
479058,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
485241,485241,serotype,Caretta caretta papillomavirus 1
485241,10239,superkingdom,Viruses
485241,2731342,clade,Monodnaviria
485241,2732092,kingdom,Shotokuvirae
485241,2732415,phylum,Cossaviricota
485241,2732421,class,Papovaviricetes
485241,2732533,order,Zurhausenvirales
485241,151340,family,Papillomaviridae
485241,2169595,subfamily,Firstpapillomavirinae
485241,934803,genus,Dyozetapapillomavirus
485241,1177766,species,Dyozetapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
485242,485242,serotype,Chelonia mydas papillomavirus 1
485242,10239,superkingdom,Viruses
485242,2731342,clade,Monodnaviria
485242,2732092,kingdom,Shotokuvirae
485242,2732415,phylum,Cossaviricota
485242,2732421,class,Papovaviricetes
485242,2732533,order,Zurhausenvirales
485242,151340,family,Papillomaviridae
485242,2169595,subfamily,Firstpapillomavirinae
485242,934803,genus,Dyozetapapillomavirus
485242,1177766,species,Dyozetapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
485243,485243,clade,non-mammal papillomaviruses
485243,10239,superkingdom,Viruses
485243,2731342,clade,Monodnaviria
485243,2732092,kingdom,Shotokuvirae
485243,2732415,phylum,Cossaviricota
485243,2732421,class,Papovaviricetes
485243,2732533,order,Zurhausenvirales
485243,151340,family,Papillomaviridae
485243,333774,no rank,unclassified Papillomaviridae
QueryTaxID,TaxID,Rank,ScientificName
485362,485362,serotype,Francolinus leucoscepus papillomavirus 1
485362,10239,superkingdom,Viruses
485362,2731342,clade,Monodnaviria
485362,2732092,kingdom,Shotokuvirae
485362,2732415,phylum,Cossaviricota
485362,2732421,class,Papovaviricetes
485362,2732533,order,Zurhausenvirales
485362,151340,family,Papillomaviridae
485362,2169595,subfamily,Firstpapillomavirinae
485362,935646,genus,Dyoepsilonpapillomavirus
485362,1177765,species,Dyoepsilonpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
485388,485388,species,Capra hircus papillomavirus type 2
485388,10239,superkingdom,Viruses
485388,2731342,clade,Monodnaviria
485388,2732092,kingdom,Shotokuvirae
485388,2732415,phylum,Cossaviricota
485388,2732421,class,Papovaviricetes
485388,2732533,order,Zurhausenvirales
485388,151340,family,Papillomaviridae
485388,333774,no rank,unclassified Papillomaviridae
485388,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
490632,490632,no rank,unclassified Xipapillomavirus
490632,10239,superkingdom,Viruses
490632,2731342,clade,Monodnaviria
490632,2732092,kingdom,Shotokuvirae
490632,2732415,phylum,Cossaviricota
490632,2732421,class,Papovaviricetes
490632,2732533,order,Zurhausenvirales
490632,151340,family,Papillomaviridae
490632,2169595,subfamily,Firstpapillomavirinae
490632,333921,genus,Xipapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
496865,496865,no rank,Tursiops truncatus papillomavirus type 3
496865,10239,superkingdom,Viruses
496865,2731342,clade,Monodnaviria
496865,2732092,kingdom,Shotokuvirae
496865,2732415,phylum,Cossaviricota
496865,2732421,class,Papovaviricetes
496865,2732533,order,Zurhausenvirales
496865,151340,family,Papillomaviridae
496865,2169595,subfamily,Firstpapillomavirinae
496865,936058,genus,Upsilonpapillomavirus
496865,1176150,species,Upsilonpapillomavirus 1
496865,936059,serotype,Tursiops truncatus papillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
500654,500654,species,Bandicoot papillomatosis carcinomatosis virus type 2
500654,10239,superkingdom,Viruses
500654,2731342,clade,Monodnaviria
500654,2732092,kingdom,Shotokuvirae
500654,2732415,phylum,Cossaviricota
500654,2732421,class,Papovaviricetes
500654,2732533,order,Zurhausenvirales
500654,151340,family,Papillomaviridae
500654,333774,no rank,unclassified Papillomaviridae
500654,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
508418,508418,no rank,Bovine papillomavirus BAA5-Japan
508418,10239,superkingdom,Viruses
508418,2731342,clade,Monodnaviria
508418,2732092,kingdom,Shotokuvirae
508418,2732415,phylum,Cossaviricota
508418,2732421,class,Papovaviricetes
508418,2732533,order,Zurhausenvirales
508418,151340,family,Papillomaviridae
508418,2169595,subfamily,Firstpapillomavirinae
508418,333921,genus,Xipapillomavirus
508418,10561,species,Xipapillomavirus 1
508418,453461,serotype,Bos taurus papillomavirus 10
QueryTaxID,TaxID,Rank,ScientificName
51033,51033,serotype,human papillomavirus 73
51033,10239,superkingdom,Viruses
51033,2731342,clade,Monodnaviria
51033,2732092,kingdom,Shotokuvirae
51033,2732415,phylum,Cossaviricota
51033,2732421,class,Papovaviricetes
51033,2732533,order,Zurhausenvirales
51033,151340,family,Papillomaviridae
51033,2169595,subfamily,Firstpapillomavirinae
51033,333750,genus,Alphapapillomavirus
51033,337049,species,Alphapapillomavirus 11
QueryTaxID,TaxID,Rank,ScientificName
518628,518628,serotype,Human papillomavirus 104
518628,10239,superkingdom,Viruses
518628,2731342,clade,Monodnaviria
518628,2732092,kingdom,Shotokuvirae
518628,2732415,phylum,Cossaviricota
518628,2732421,class,Papovaviricetes
518628,2732533,order,Zurhausenvirales
518628,151340,family,Papillomaviridae
518628,2169595,subfamily,Firstpapillomavirinae
518628,333922,genus,Betapapillomavirus
518628,333924,species,Betapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
518629,518629,serotype,Human papillomavirus 110
518629,10239,superkingdom,Viruses
518629,2731342,clade,Monodnaviria
518629,2732092,kingdom,Shotokuvirae
518629,2732415,phylum,Cossaviricota
518629,2732421,class,Papovaviricetes
518629,2732533,order,Zurhausenvirales
518629,151340,family,Papillomaviridae
518629,2169595,subfamily,Firstpapillomavirinae
518629,333922,genus,Betapapillomavirus
518629,333924,species,Betapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
518630,518630,serotype,Human papillomavirus 111
518630,10239,superkingdom,Viruses
518630,2731342,clade,Monodnaviria
518630,2732092,kingdom,Shotokuvirae
518630,2732415,phylum,Cossaviricota
518630,2732421,class,Papovaviricetes
518630,2732533,order,Zurhausenvirales
518630,151340,family,Papillomaviridae
518630,2169595,subfamily,Firstpapillomavirinae
518630,333922,genus,Betapapillomavirus
518630,333924,species,Betapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
521527,521527,no rank,Pygmy chimpanzee papillomavirus type 1c
521527,10239,superkingdom,Viruses
521527,2731342,clade,Monodnaviria
521527,2732092,kingdom,Shotokuvirae
521527,2732415,phylum,Cossaviricota
521527,2732421,class,Papovaviricetes
521527,2732533,order,Zurhausenvirales
521527,151340,family,Papillomaviridae
521527,2169595,subfamily,Firstpapillomavirinae
521527,333750,genus,Alphapapillomavirus
521527,333754,species,Alphapapillomavirus 10
521527,10576,serotype,Pygmy chimpanzee papillomavirus type 1
QueryTaxID,TaxID,Rank,ScientificName
52438,52438,species,Colobus monkey papillomavirus
52438,10239,superkingdom,Viruses
52438,2731342,clade,Monodnaviria
52438,2732092,kingdom,Shotokuvirae
52438,2732415,phylum,Cossaviricota
52438,2732421,class,Papovaviricetes
52438,2732533,order,Zurhausenvirales
52438,151340,family,Papillomaviridae
52438,2169595,subfamily,Firstpapillomavirinae
52438,333922,genus,Betapapillomavirus
52438,696837,no rank,unclassified Betapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
52439,52439,serotype,Colobus monkey papillomavirus type 1
52439,10239,superkingdom,Viruses
52439,2731342,clade,Monodnaviria
52439,2732092,kingdom,Shotokuvirae
52439,2732415,phylum,Cossaviricota
52439,2732421,class,Papovaviricetes
52439,2732533,order,Zurhausenvirales
52439,151340,family,Papillomaviridae
52439,2169595,subfamily,Firstpapillomavirinae
52439,333922,genus,Betapapillomavirus
52439,696837,no rank,unclassified Betapapillomavirus
52439,52438,species,Colobus monkey papillomavirus
QueryTaxID,TaxID,Rank,ScientificName
52440,52440,serotype,Colobus monkey papillomavirus type 2
52440,10239,superkingdom,Viruses
52440,2731342,clade,Monodnaviria
52440,2732092,kingdom,Shotokuvirae
52440,2732415,phylum,Cossaviricota
52440,2732421,class,Papovaviricetes
52440,2732533,order,Zurhausenvirales
52440,151340,family,Papillomaviridae
52440,2169595,subfamily,Firstpapillomavirinae
52440,333922,genus,Betapapillomavirus
52440,696837,no rank,unclassified Betapapillomavirus
52440,52438,species,Colobus monkey papillomavirus
QueryTaxID,TaxID,Rank,ScientificName
524652,524652,serotype,Macaca fascicularis papillomavirus 9
524652,10239,superkingdom,Viruses
